time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.024498951885866014,-0.10550090742600254,11.347505572069743,6.201317728063739,6.282697376997824,0.0,-0.062241478307340364,-0.3661476027949318,2.300621006050221,-0.14331184196494126,-0.0663982333640928,0.0,475.244305709881,473.3484306133717,475.2260014680631,474.47104016456234
1.2600000000000007,-0.028208342248887727,-0.12918424350790508,11.488363046515104,6.192624224817717,6.278509514032811,0.0,-0.060992041950495894,-0.4241553560825655,2.394347832098517,-0.1482508021906589,-0.077647168147215,0.0,440.8882455022061,439.9540739919931,441.6013429705059,441.1739485066162
1.3200000000000007,-0.031728401266445404,-0.15696538122914175,11.63956463514274,6.183817714350585,6.274183968591117,0.0,-0.055788304974085934,-0.5029321380567705,2.645031709701438,-0.14397940739515844,-0.0628203226431004,0.0,489.07373807528296,490.1731997449408,487.7089391882248,488.0097608935482
1.3800000000000008,-0.03487799398416737,-0.18919987762827917,11.800906442705186,6.175440386929083,6.270160722570228,0.0,-0.04880996897301838,-0.5723821634061972,2.732709300842269,-0.13209392936666486,-0.07725246401081441,0.0,442.0681721987374,440.8738707383621,440.12267273180504,441.0868760791531
1.4400000000000008,-0.037539758748165356,-0.22564563510022978,11.966358383310062,6.167328414589244,6.265823760568242,0.0,-0.03949257606274508,-0.6432217375166079,2.7821210339527793,-0.14226532084146948,-0.06384595250224806,0.0,428.85261783668,429.98554472681843,429.8399286227463,428.95940178671333
1.5000000000000009,-0.039570612177492,-0.2664519228990245,12.134347596370453,6.158631163772235,6.263150296768085,0.0,-0.027916088990076634,-0.7177750088006143,2.8173028494502574,-0.15095403361072915,-0.02116900005306148,0.0,423.71072675517803,427.36217315627323,425.3853137553501,424.61983542842574
1.560000000000001,-0.040716196075229326,-0.31281843420727323,12.31168669486414,6.149324549757861,6.262404353809423,0.0,-0.010160368809576728,-0.8288588070655185,3.093091128555203,-0.16507133352693454,0.0009598238521805868,0.0,498.8929578640877,500.506169051151,498.70998205170434,497.6576807636587
1.620000000000001,-0.040839826292487814,-0.36572219631223796,12.502798870653919,6.13969930877154,6.2622256887572085,0.0,0.006033133962559227,-0.9356454282558072,3.2765942627564684,-0.15245670871724756,-0.012323974841300734,0.0,474.8744171379471,473.8543895945522,473.313563539186,474.26058215724953
1.680000000000001,-0.040080044429069,-0.42459947579048507,12.70040763012282,6.130826697300606,6.261717815714945,0.0,0.019347189079271025,-1.027747725281726,3.310088753557818,-0.1400169439878351,-0.0016882666381990313,0.0,428.78820830502804,429.690938312511,427.6950604627657,428.73174953128046
1.740000000000001,-0.038535630207816036,-0.48901220659504335,12.89899372441107,6.122298597749406,6.261465643931404,0.0,0.032147439674922576,-1.1200845120285425,3.3092754312143735,-0.14674277148946083,-0.009777642074658883,0.0,418.4689781993847,417.7642614335426,417.97666982363114,417.3697735504156
1.8000000000000012,-0.03612059823790409,-0.5598372414444112,13.101883367596487,6.1132502780950535,6.261153228113873,0.0,0.04839060519446169,-1.24164804246628,3.453042475028284,-0.16049496891334697,0.0026481930682538237,0.0,463.9360273805101,464.9107577570104,465.43240565321906,464.33431869474265
1.8600000000000012,-0.032783210300933646,-0.6377245396298775,13.310849263621092,6.104186714731437,6.261602523399148,0.0,0.06281890506192012,-1.3554589073974557,3.5120637753998296,-0.13686239099160596,0.015740281857540592,0.0,439.55625733834853,440.6398472767512,437.99503175766966,439.93392444359847
1.9200000000000013,-0.02864464891874811,-0.722171078483953,13.520886707977928,6.0958450343273025,6.262594159026708,0.0,0.07505050798337053,-1.4601395464813318,3.489045413945538,-0.14374917765610257,0.018056422314057692,0.0,412.1695219513577,412.37411866663933,414.3226013706614,413.697084571391
1.9800000000000013,-0.023809278498952903,-0.8128710756915591,13.728605339772942,6.08791662180159,6.264318262819067,0.0,0.08601235325117021,-1.563886350734127,3.434864931912912,-0.1155634560282163,0.044334987222374674,0.0,401.735870019579,404.11210334392774,401.04251422210916,403.57598527433333
2.0400000000000014,-0.01827538640878035,-0.9106997330333947,13.936944352054281,6.081353980831901,6.266691774926089,0.0,0.098189846333996,-1.6976953049407901,3.509297820607864,-0.09923628538310782,0.02770333521302011,0.0,446.305121028902,444.9462860474578,445.4714556745059,446.7939553968195
2.1000000000000014,-0.012085381921517611,-1.0163171231778267,14.147904772131026,6.0755744144652155,6.268213874341935,0.0,0.10799561274158503,-1.8234155935098904,3.5224575552866613,-0.09106619630825723,0.020234052233342396,0.0,426.56408629689696,425.925859330942,427.17064753365895,427.85847432344246
2.1600000000000015,-0.005329123156359932,-1.129659128825796,14.35996405912353,6.0700427927246405,6.2698350458832905,0.0,0.11707604398426852,-1.9551543746451396,3.54588520125358,-0.09454802227884691,0.03796801403628311,0.0,430.26528584402234,431.7643482517538,430.89262266658955,430.59068806455866
2.2200000000000015,0.0019941370809409623,-1.2519363888465722,14.577632948773457,6.063887461328644,6.271751155480825,0.0,0.12677953296571406,-2.1213028074878584,3.708912329040472,-0.12794808283940962,0.015763294802899536,0.0,476.2830917337913,474.5819946422165,477.0105589818547,474.4439035637257
2.2800000000000016,0.009768869689365123,-1.3825499216897275,14.797070150583114,6.056127117011934,6.272384962890946,0.0,0.13232014098588377,-2.233138910543872,3.605751323370462,-0.13227390595966865,-0.0026667737931164864,0.0,390.83200366952093,389.11019419549893,388.93004494501673,388.50666766609345
